	sponsor	cosponsor	count
2386	Rep. De La Cruz, Monica [R-TX-15]	Rep. Harris, Andy [R-MD-1]	1
2387	Rep. De La Cruz, Monica [R-TX-15]	Rep. Houchin, Erin [R-IN-9]	1
2388	Rep. De La Cruz, Monica [R-TX-15]	Rep. Kean, Thomas H. [R-NJ-7]	1
2389	Rep. De La Cruz, Monica [R-TX-15]	Rep. Langworthy, Nicholas A. [R-NY-23]	1
2390	Rep. De La Cruz, Monica [R-TX-15]	Rep. Lesko, Debbie [R-AZ-8]	1
2391	Rep. De La Cruz, Monica [R-TX-15]	Rep. Luna, Anna Paulina [R-FL-13]	1
2392	Rep. De La Cruz, Monica [R-TX-15]	Rep. Luttrell, Morgan [R-TX-8]	1
2393	Rep. De La Cruz, Monica [R-TX-15]	Rep. Mace, Nancy [R-SC-1]	1
2394	Rep. De La Cruz, Monica [R-TX-15]	Rep. Miller, Mary E. [R-IL-15]	1
2395	Rep. De La Cruz, Monica [R-TX-15]	Rep. Mills, Cory [R-FL-7]	1
2396	Rep. De La Cruz, Monica [R-TX-15]	Rep. Moran, Nathaniel [R-TX-1]	1
2397	Rep. De La Cruz, Monica [R-TX-15]	Rep. Ogles, Andrew [R-TN-5]	1
2398	Rep. De La Cruz, Monica [R-TX-15]	Rep. Peltola, Mary Sattler [D-AK-At Large]	1
2399	Rep. De La Cruz, Monica [R-TX-15]	Rep. Perez, Marie Gluesenkamp [D-WA-3]	1
2400	Rep. De La Cruz, Monica [R-TX-15]	Rep. Pfluger, August [R-TX-11]	1
2401	Rep. De La Cruz, Monica [R-TX-15]	Rep. Santos, George [R-NY-3]	2
2402	Rep. De La Cruz, Monica [R-TX-15]	Rep. Self, Keith [R-TX-3]	1
2403	Rep. De La Cruz, Monica [R-TX-15]	Rep. Smith, Christopher H. [R-NJ-4]	1
2404	Rep. De La Cruz, Monica [R-TX-15]	Rep. Stauber, Pete [R-MN-8]	1
2405	Rep. De La Cruz, Monica [R-TX-15]	Rep. Stefanik, Elise M. [R-NY-21]	1
2406	Rep. De La Cruz, Monica [R-TX-15]	Rep. Steube, W. Gregory [R-FL-17]	1
2407	Rep. De La Cruz, Monica [R-TX-15]	Rep. Tenney, Claudia [R-NY-24]	1
2408	Rep. De La Cruz, Monica [R-TX-15]	Rep. Van Drew, Jefferson [R-NJ-2]	1
2409	Rep. De La Cruz, Monica [R-TX-15]	Rep. Van Orden, Derrick [R-WI-3]	1
2410	Rep. De La Cruz, Monica [R-TX-15]	Rep. Waltz, Michael [R-FL-6]	1
2411	Rep. De La Cruz, Monica [R-TX-15]	Rep. Williams, Brandon [R-NY-22]	1
2412	Rep. De La Cruz, Monica [R-TX-15]	Rep. Williams, Roger [R-TX-25]	1
2413	Rep. DeLauro, Rosa L. [D-CT-3]	Del. Norton, Eleanor Holmes [D-DC-At Large]	3
2414	Rep. DeLauro, Rosa L. [D-CT-3]	Del. Plaskett, Stacey E. [D-VI-At Large]	1
2415	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Adams, Alma S. [D-NC-12]	1
2416	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Aguilar, Pete [D-CA-33]	1
2417	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Allred, Colin Z. [D-TX-32]	1
2418	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Amo, Gabe [D-RI-1]	1
2419	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Auchincloss, Jake [D-MA-4]	1
2420	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Balint, Becca [D-VT-At Large]	2
2421	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Barragan, Nanette Diaz [D-CA-44]	1
2422	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Barragán, Nanette Diaz [D-CA-44]	1
2423	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Beatty, Joyce [D-OH-3]	1
2424	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Bishop, Sanford D. [D-GA-2]	2
2425	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Blunt Rochester, Lisa [D-DE-At Large]	1
2426	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Bonamici, Suzanne [D-OR-1]	2
2427	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Boyle, Brendan F. [D-PA-2]	1
2428	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Brown, Shontel M. [D-OH-11]	1
2429	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Brownley, Julia [D-CA-26]	1
2430	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Bush, Cori [D-MO-1]	1
2431	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Caraveo, Yadira [D-CO-8]	1
2432	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Carbajal, Salud O. [D-CA-24]	1
2433	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Carson, Andre [D-IN-7]	1
2434	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Carter, Troy A. [D-LA-2]	1
2435	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Casten, Sean [D-IL-6]	1
2436	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Castor, Kathy [D-FL-14]	2
2437	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Cherfilus-McCormick, Sheila [D-FL-20]	2
2438	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Chu, Judy [D-CA-28]	1
2439	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Clark, Katherine M. [D-MA-5]	1
2440	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Clarke, Yvette D. [D-NY-9]	1
2441	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Cleaver, Emanuel [D-MO-5]	2
2442	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Clyburn, James E. [D-SC-6]	1
2443	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Cohen, Steve [D-TN-9]	1
2444	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Connolly, Gerald E. [D-VA-11]	2
2445	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Correa, J. Luis [D-CA-46]	1
2446	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Courtney, Joe [D-CT-2]	2
2447	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Crockett, Jasmine [D-TX-30]	1
2448	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Cárdenas, Tony [D-CA-29]	1
2449	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Davids, Sharice [D-KS-3]	1
2450	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Davis, Danny K. [D-IL-7]	1
2451	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Davis, Donald G. [D-NC-1]	1
2452	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. DeSaulnier, Mark [D-CA-10]	2
2453	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Dean, Madeleine [D-PA-4]	1
2454	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Dingell, Debbie [D-MI-6]	1
2455	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Doggett, Lloyd [D-TX-37]	1
2456	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Escobar, Veronica [D-TX-16]	1
2457	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Eshoo, Anna G. [D-CA-16]	1
2458	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Espaillat, Adriano [D-NY-13]	1
2459	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Evans, Dwight [D-PA-3]	1
2460	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Fitzpatrick, Brian K. [R-PA-1]	2
2461	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Fletcher, Lizzie [D-TX-7]	1
2462	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Frost, Maxwell [D-FL-10]	2
2463	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Garamendi, John [D-CA-8]	1
2464	Rep. DeLauro, Rosa L. [D-CT-3]	"Rep. Garcia, Jesus G. ""Chuy"" [D-IL-4]"	1
2465	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Garcia, Robert [D-CA-42]	1
2466	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Garcia, Sylvia R. [D-TX-29]	1
2467	Rep. DeLauro, Rosa L. [D-CT-3]	"Rep. García, Jesús G. ""Chuy"" [D-IL-4]"	1
2468	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Golden, Jared F. [D-ME-2]	1
2469	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Goldman, Daniel S. [D-NY-10]	2
2470	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Gomez, Jimmy [D-CA-34]	2
2471	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Gottheimer, Josh [D-NJ-5]	2
2472	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Green, Al [D-TX-9]	1
2473	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Grijalva, Raúl M. [D-AZ-7]	1
2474	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Hayes, Jahana [D-CT-5]	2
2475	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Himes, James A. [D-CT-4]	1
2476	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Horsford, Steven [D-NV-4]	1
2477	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Houlahan, Chrissy [D-PA-6]	1
2478	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Ivey, Glenn [D-MD-4]	1
2479	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Jackson Lee, Sheila [D-TX-18]	2
2480	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Jackson, Jonathan L. [D-IL-1]	1
2481	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Jayapal, Pramila [D-WA-7]	2
2482	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Jeffries, Hakeem S. [D-NY-8]	1
2483	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Kaptur, Marcy [D-OH-9]	2
2484	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Keating, William R. [D-MA-9]	2
2485	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Kelly, Mike [R-PA-16]	1
2486	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Kelly, Robin L. [D-IL-2]	1
2487	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Krishnamoorthi, Raja [D-IL-8]	1
2488	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Kuster, Ann M. [D-NH-2]	2
2489	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Landsman, Greg [D-OH-1]	1
2490	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Larson, John B. [D-CT-1]	2
2491	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Lawler, Michael [R-NY-17]	1
2492	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Lee, Barbara [D-CA-12]	1
2493	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Lee, Summer L. [D-PA-12]	3
2494	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Leger Fernandez, Teresa [D-NM-3]	1
2495	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Lieu, Ted [D-CA-36]	2
2496	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Lofgren, Zoe [D-CA-18]	2
2497	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Lynch, Stephen F. [D-MA-8]	1
2498	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Malliotakis, Nicole [R-NY-11]	1
2499	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Manning, Kathy E. [D-NC-6]	1
2500	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Matsui, Doris O. [D-CA-7]	2
2501	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. McBath, Lucy [D-GA-7]	1
2502	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. McClellan, Jennifer L. [D-VA-4]	1
2503	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. McCollum, Betty [D-MN-4]	1
2504	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. McGovern, James P. [D-MA-2]	2
2505	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Meeks, Gregory W. [D-NY-5]	1
2506	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Menendez, Robert [D-NJ-8]	1
2507	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Meng, Grace [D-NY-6]	2
2508	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Miller, Carol D. [R-WV-1]	1
2509	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Moore, Gwen [D-WI-4]	2
2510	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Morelle, Joseph D. [D-NY-25]	2
2511	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Mrvan, Frank J. [D-IN-1]	1
2512	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Nadler, Jerrold [D-NY-12]	2
2513	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Neal, Richard E. [D-MA-1]	1
2514	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Neguse, Joe [D-CO-2]	1
2515	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Nickel, Wiley [D-NC-13]	2
2516	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Norcross, Donald [D-NJ-1]	1
2517	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Ocasio-Cortez, Alexandria [D-NY-14]	1
2518	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Pallone, Frank [D-NJ-6]	1
2519	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Panetta, Jimmy [D-CA-19]	1
2520	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Pascrell, Bill [D-NJ-9]	1
2521	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Payne, Donald M., Jr. [D-NJ-10]	2
2522	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Pelosi, Nancy [D-CA-11]	1
2523	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Pettersen, Brittany [D-CO-7]	1
2524	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Pingree, Chellie [D-ME-1]	1
2525	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Pocan, Mark [D-WI-2]	3
2526	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Porter, Katie [D-CA-47]	1
2527	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Quigley, Mike [D-IL-5]	2
2528	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Ramirez, Delia C. [D-IL-3]	1
2529	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Raskin, Jamie [D-MD-8]	1
2530	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Ross, Deborah K. [D-NC-2]	2
2531	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Ruppersberger, C. A. Dutch [D-MD-2]	1
2532	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Ryan, Patrick [D-NY-18]	1
2533	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Sarbanes, John P. [D-MD-3]	1
2534	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Schakowsky, Janice D. [D-IL-9]	2
2535	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Schneider, Bradley Scott [D-IL-10]	2
2536	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Scholten, Hillary J. [D-MI-3]	2
2537	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Scott, David [D-GA-13]	1
2538	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Sewell, Terri A. [D-AL-7]	2
2539	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Sherman, Brad [D-CA-32]	1
2540	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Sherrill, Mikie [D-NJ-11]	2
2541	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Slotkin, Elissa [D-MI-7]	1
2542	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Spanberger, Abigail Davis [D-VA-7]	1
2543	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Stevens, Haley M. [D-MI-11]	1
2544	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Strickland, Marilyn [D-WA-10]	1
2545	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Suozzi, Thomas R. [D-NY-3]	1
2546	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Swalwell, Eric [D-CA-14]	1
2547	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Takano, Mark [D-CA-39]	2
2548	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Thanedar, Shri [D-MI-13]	2
2549	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Thompson, Bennie G. [D-MS-2]	1
2550	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Thompson, Mike [D-CA-4]	1
2551	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Titus, Dina [D-NV-1]	1
2552	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Tlaib, Rashida [D-MI-12]	2
2553	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Tokuda, Jill N. [D-HI-2]	2
2554	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Tonko, Paul [D-NY-20]	2
2555	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Torres, Norma J. [D-CA-35]	1
2556	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Torres, Ritchie [D-NY-15]	1
2557	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Trahan, Lori [D-MA-3]	1
2558	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Trone, David J. [D-MD-6]	1
2559	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Van Drew, Jefferson [R-NJ-2]	1
2560	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Van Duyne, Beth [R-TX-24]	1
2561	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Velazquez, Nydia M. [D-NY-7]	1
2562	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Velázquez, Nydia M. [D-NY-7]	1
2563	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Wasserman Schultz, Debbie [D-FL-25]	2
2564	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Waters, Maxine [D-CA-43]	2
2565	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Watson Coleman, Bonnie [D-NJ-12]	2
2566	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Wild, Susan [D-PA-7]	2
2567	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Williams, Nikema [D-GA-5]	1
2568	Rep. DeLauro, Rosa L. [D-CT-3]	Rep. Wilson, Frederica S. [D-FL-24]	1
2569	Rep. DeSaulnier, Mark [D-CA-10]	Del. Norton, Eleanor Holmes [D-DC-At Large]	1
2570	Rep. DeSaulnier, Mark [D-CA-10]	Rep. Beyer, Donald S., Jr. [D-VA-8]	1
2571	Rep. DeSaulnier, Mark [D-CA-10]	Rep. Lofgren, Zoe [D-CA-18]	1
2572	Rep. DeSaulnier, Mark [D-CA-10]	Rep. Lynch, Stephen F. [D-MA-8]	1
2573	Rep. DelBene, Suzan K. [D-WA-1]	Rep. Bonamici, Suzanne [D-OR-1]	1
2574	Rep. DelBene, Suzan K. [D-WA-1]	Rep. Huffman, Jared [D-CA-2]	1
2575	Rep. DelBene, Suzan K. [D-WA-1]	Rep. Larsen, Rick [D-WA-2]	1
2576	Rep. DelBene, Suzan K. [D-WA-1]	Rep. Tlaib, Rashida [D-MI-12]	1
2577	Rep. Deluzio, Christopher R. [D-PA-17]	Del. Norton, Eleanor Holmes [D-DC-At Large]	2
2578	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Allred, Colin Z. [D-TX-32]	1
2579	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Bacon, Don [R-NE-2]	1
2580	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Boyle, Brendan F. [D-PA-2]	1
2581	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Carbajal, Salud O. [D-CA-24]	1
2582	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Chavez-DeRemer, Lori [R-OR-5]	1
2583	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Connolly, Gerald E. [D-VA-11]	1
2584	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. D'Esposito, Anthony [R-NY-4]	1
2585	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Dean, Madeleine [D-PA-4]	1
2586	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Fitzpatrick, Brian K. [R-PA-1]	1
2587	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Garamendi, John [D-CA-8]	1
2588	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Garcia, Robert [D-CA-42]	1
2589	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Goldman, Daniel S. [D-NY-10]	1
2590	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Gottheimer, Josh [D-NJ-5]	1
2591	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Grijalva, Raúl M. [D-AZ-7]	1
2592	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Kaptur, Marcy [D-OH-9]	1
2593	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. LaLota, Nick [R-NY-1]	1
2594	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Lawler, Michael [R-NY-17]	1
2595	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Lee, Summer L. [D-PA-12]	1
2596	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Payne, Donald M., Jr. [D-NJ-10]	1
2597	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Posey, Bill [R-FL-8]	1
2598	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Ruiz, Raul [D-CA-25]	1
2599	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Ryan, Patrick [D-NY-18]	1
2600	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Santos, George [R-NY-3]	1
2601	Rep. Deluzio, Christopher R. [D-PA-17]	Rep. Smith, Christopher H. [R-NJ-4]	1
2602	Rep. Dingell, Debbie [D-MI-6]	Del. Norton, Eleanor Holmes [D-DC-At Large]	4
2603	Rep. Dingell, Debbie [D-MI-6]	Rep. Adams, Alma S. [D-NC-12]	1
2604	Rep. Dingell, Debbie [D-MI-6]	Rep. Allred, Colin Z. [D-TX-32]	1
2605	Rep. Dingell, Debbie [D-MI-6]	Rep. Amo, Gabe [D-RI-1]	1
2606	Rep. Dingell, Debbie [D-MI-6]	Rep. Auchincloss, Jake [D-MA-4]	1
2607	Rep. Dingell, Debbie [D-MI-6]	Rep. Bacon, Don [R-NE-2]	1
2608	Rep. Dingell, Debbie [D-MI-6]	Rep. Balint, Becca [D-VT-At Large]	1
2609	Rep. Dingell, Debbie [D-MI-6]	Rep. Banks, Jim [R-IN-3]	1
2610	Rep. Dingell, Debbie [D-MI-6]	Rep. Barragan, Nanette Diaz [D-CA-44]	2
2611	Rep. Dingell, Debbie [D-MI-6]	Rep. Blumenauer, Earl [D-OR-3]	2
2612	Rep. Dingell, Debbie [D-MI-6]	Rep. Blunt Rochester, Lisa [D-DE-At Large]	1
2613	Rep. Dingell, Debbie [D-MI-6]	Rep. Bonamici, Suzanne [D-OR-1]	2
2614	Rep. Dingell, Debbie [D-MI-6]	Rep. Bost, Mike [R-IL-12]	1
2615	Rep. Dingell, Debbie [D-MI-6]	Rep. Bowman, Jamaal [D-NY-16]	2
2616	Rep. Dingell, Debbie [D-MI-6]	Rep. Boyle, Brendan F. [D-PA-2]	1
2617	Rep. Dingell, Debbie [D-MI-6]	Rep. Budzinski, Nikki [D-IL-13]	1
2618	Rep. Dingell, Debbie [D-MI-6]	Rep. Caraveo, Yadira [D-CO-8]	2
2619	Rep. Dingell, Debbie [D-MI-6]	Rep. Carbajal, Salud O. [D-CA-24]	2
2620	Rep. Dingell, Debbie [D-MI-6]	Rep. Carter, Troy A. [D-LA-2]	1
2621	Rep. Dingell, Debbie [D-MI-6]	Rep. Carter, Troy [D-LA-2]	2
2622	Rep. Dingell, Debbie [D-MI-6]	Rep. Cartwright, Matt [D-PA-8]	2
2623	Rep. Dingell, Debbie [D-MI-6]	Rep. Casar, Greg [D-TX-35]	1
2624	Rep. Dingell, Debbie [D-MI-6]	Rep. Case, Ed [D-HI-1]	2
2625	Rep. Dingell, Debbie [D-MI-6]	Rep. Casten, Sean [D-IL-6]	1
2626	Rep. Dingell, Debbie [D-MI-6]	Rep. Castor, Kathy [D-FL-14]	1
2627	Rep. Dingell, Debbie [D-MI-6]	Rep. Chavez-DeRemer, Lori [R-OR-5]	2
2628	Rep. Dingell, Debbie [D-MI-6]	Rep. Cherfilus-McCormick, Sheila [D-FL-20]	1
2629	Rep. Dingell, Debbie [D-MI-6]	Rep. Chu, Judy [D-CA-28]	1
2630	Rep. Dingell, Debbie [D-MI-6]	Rep. Clarke, Yvette D. [D-NY-9]	1
2631	Rep. Dingell, Debbie [D-MI-6]	Rep. Cleaver, Emanuel [D-MO-5]	1
2632	Rep. Dingell, Debbie [D-MI-6]	Rep. Cohen, Steve [D-TN-9]	4
2633	Rep. Dingell, Debbie [D-MI-6]	Rep. Connolly, Gerald E. [D-VA-11]	1
2634	Rep. Dingell, Debbie [D-MI-6]	Rep. Craig, Angie [D-MN-2]	1
2635	Rep. Dingell, Debbie [D-MI-6]	Rep. Crow, Jason [D-CO-6]	1
2636	Rep. Dingell, Debbie [D-MI-6]	Rep. Cuellar, Henry [D-TX-28]	1
2637	Rep. Dingell, Debbie [D-MI-6]	Rep. Curtis, John R. [R-UT-3]	1
2638	Rep. Dingell, Debbie [D-MI-6]	Rep. Cárdenas, Tony [D-CA-29]	1
2639	Rep. Dingell, Debbie [D-MI-6]	Rep. D'Esposito, Anthony [R-NY-4]	1
2640	Rep. Dingell, Debbie [D-MI-6]	Rep. Davis, Donald G. [D-NC-1]	1
2641	Rep. Dingell, Debbie [D-MI-6]	Rep. DeGette, Diana [D-CO-1]	1
2642	Rep. Dingell, Debbie [D-MI-6]	Rep. DeSaulnier, Mark [D-CA-10]	1
2643	Rep. Dingell, Debbie [D-MI-6]	Rep. Dean, Madeleine [D-PA-4]	1
2644	Rep. Dingell, Debbie [D-MI-6]	Rep. Doggett, Lloyd [D-TX-37]	2
2645	Rep. Dingell, Debbie [D-MI-6]	Rep. Fitzpatrick, Brian K. [R-PA-1]	6
2646	Rep. Dingell, Debbie [D-MI-6]	Rep. Fletcher, Lizzie [D-TX-7]	1
2647	Rep. Dingell, Debbie [D-MI-6]	Rep. Flood, Mike [R-NE-1]	1
2648	Rep. Dingell, Debbie [D-MI-6]	Rep. Foushee, Valerie P. [D-NC-4]	1
2649	Rep. Dingell, Debbie [D-MI-6]	Rep. Frost, Maxwell [D-FL-10]	1
2650	Rep. Dingell, Debbie [D-MI-6]	Rep. Garbarino, Andrew R. [R-NY-2]	1
2651	Rep. Dingell, Debbie [D-MI-6]	"Rep. Garcia, Jesus G. ""Chuy"" [D-IL-4]"	2
2652	Rep. Dingell, Debbie [D-MI-6]	Rep. Garcia, Robert [D-CA-42]	1
2653	Rep. Dingell, Debbie [D-MI-6]	Rep. Gimenez, Carlos A. [R-FL-28]	1
